OrderID,OrderDate,Model,Storage,Color,Region,City,Channel,UnitPrice,Quantity,DiscountRate,GrossSales,NetSales,COGS,Profit
IP11435,25-04-2025,iPhone 14 Pro,128GB,Black,South,Chennai,Store,117100,1,0.05,117100,111245,82000,29245
IP11436,16-03-2024,iPhone 14 Pro,1TB,Red,South,Chennai,Online,111400,2,0.2,222800,178240,169600,8640
IP11437,21-04-2023,iPhone 15 Pro Max,256GB,Silver,South,Bengaluru,Store,152400,2,0.2,304800,243840,214400,29440
IP11438,25-04-2024,iPhone 15 Pro Max,512GB,Black,West,Ahmedabad,Online,140700,1,0.2,140700,112560,100600,11960
IP11439,19-11-2023,iPhone 15,1TB,White,East,Patna,Store,94500,1,0.2,94500,75600,76500,-900
IP11440,07-03-2024,iPhone 14 Pro,512GB,Red,South,Chennai,Online,112900,1,0.1,112900,101610,83000,18610
IP11441,20-06-2024,iPhone 15,512GB,Black,North,Delhi,Online,80800,1,0,80800,80800,66200,14600
IP11442,07-03-2023,iPhone 14,128GB,Black,West,Ahmedabad,Store,78800,1,0,78800,78800,60800,18000
IP11443,10-04-2025,iPhone 15,256GB,Red,East,Bhubaneswar,Online,91700,1,0.15,91700,77945,68000,9945
IP11444,30-01-2025,iPhone 13,256GB,Silver,North,Lucknow,Store,69700,1,0.2,69700,55760,59200,-3440
IP11445,05-11-2023,iPhone 15 Pro Max,512GB,White,North,Lucknow,Store,160600,1,0.05,160600,152570,132400,20170
IP11446,03-03-2024,iPhone 15 Pro Max,256GB,White,North,Chandigarh,Online,154700,1,0.2,154700,123760,117800,5960
IP11447,05-06-2025,iPhone 14 Pro,128GB,Red,East,Patna,Online,125300,2,0.1,250600,225540,205400,20140
IP11448,29-04-2025,iPhone 13,512GB,Silver,South,Hyderabad,Online,72200,2,0.1,144400,129960,110200,19760
IP11449,29-11-2024,iPhone 14 Pro,1TB,Blue,West,Mumbai,Online,119300,2,0.2,238600,190880,195800,-4920
IP11450,10-09-2023,iPhone 15,256GB,Blue,North,Chandigarh,Store,82700,1,0,82700,82700,66500,16200
IP11451,01-09-2024,iPhone 14 Pro,128GB,Gold,East,Patna,Store,126300,2,0.1,252600,227340,197600,29740
IP11452,24-04-2025,iPhone 13,128GB,Blue,South,Chennai,Store,69300,2,0,138600,138600,117800,20800
IP11453,11-06-2024,iPhone 13,1TB,Red,South,Bengaluru,Online,69500,1,0.15,69500,59075,52800,6275
IP11454,11-07-2024,iPhone 13,1TB,Black,South,Hyderabad,Store,60200,1,0.05,60200,57190,50700,6490
IP11455,26-03-2023,iPhone 15,1TB,Blue,West,Pune,Store,86500,1,0.05,86500,82175,73400,8775
IP11456,06-03-2023,iPhone 15 Pro,512GB,Black,East,Bhubaneswar,Store,130600,1,0.05,130600,124070,104500,19570
IP11457,24-05-2025,iPhone 14,512GB,Silver,East,Kolkata,Store,76300,1,0.05,76300,72485,64200,8285
IP11458,19-10-2024,iPhone 13,256GB,Blue,North,Delhi,Store,68600,1,0.15,68600,58310,54800,3510
IP11459,06-09-2024,iPhone 15 Pro Max,512GB,Black,South,Hyderabad,Online,156600,1,0.15,156600,133110,114900,18210
IP11460,29-03-2023,iPhone 15 Pro Max,512GB,Black,East,Patna,Store,162300,2,0.05,324600,308370,239600,68770
IP11461,15-05-2023,iPhone 14 Pro,1TB,Gold,East,Kolkata,Online,129500,2,0,259000,259000,208400,50600
IP11462,13-12-2023,iPhone 13,256GB,White,West,Ahmedabad,Online,70400,1,0.05,70400,66880,53600,13280
IP11463,16-06-2024,iPhone 13,512GB,Red,North,Chandigarh,Store,71000,2,0.1,142000,127800,102200,25600
IP11464,26-06-2023,iPhone 14 Pro,1TB,Black,East,Kolkata,Online,113300,1,0.2,113300,90640,94800,-4160
IP11465,26-08-2024,iPhone 14,256GB,Blue,North,Chandigarh,Online,79000,1,0.15,79000,67150,57500,9650
IP11466,27-02-2023,iPhone 14,1TB,Silver,North,Lucknow,Online,70100,1,0.05,70100,66595,58600,7995
IP11467,03-07-2024,iPhone 15 Pro,256GB,White,North,Delhi,Store,122700,1,0,122700,122700,96700,26000
IP11468,17-06-2023,iPhone 14 Pro,256GB,White,East,Kolkata,Online,113200,1,0,113200,113200,87200,26000
IP11469,25-10-2024,iPhone 13,1TB,Red,West,Ahmedabad,Online,60500,2,0.05,121000,114950,94600,20350
IP11470,11-06-2025,iPhone 14 Pro,1TB,Red,North,Lucknow,Store,113100,1,0,113100,113100,94400,18700
IP11471,02-06-2023,iPhone 14 Pro,128GB,Blue,West,Pune,Store,110600,2,0.15,221200,188020,158800,29220
IP11472,26-04-2024,iPhone 14,512GB,Black,South,Bengaluru,Online,83400,1,0,83400,83400,66200,17200
IP11473,23-12-2024,iPhone 15 Pro Max,512GB,White,West,Pune,Store,158300,1,0.2,158300,126640,132500,-5860
IP11474,02-10-2024,iPhone 13,1TB,White,West,Pune,Store,64900,1,0.1,64900,58410,48000,10410
IP11475,17-01-2025,iPhone 14 Pro,128GB,Black,North,Lucknow,Online,129800,1,0.1,129800,116820,96800,20020
IP11476,11-06-2025,iPhone 14 Pro,512GB,Silver,West,Mumbai,Store,124900,1,0.05,124900,118655,95400,23255
IP11477,13-05-2025,iPhone 15 Pro,1TB,Black,North,Delhi,Online,144900,1,0,144900,144900,103300,41600
IP11478,10-01-2023,iPhone 15 Pro,256GB,White,East,Kolkata,Online,135500,2,0.2,271000,216800,213200,3600
IP11479,22-08-2024,iPhone 15 Pro,512GB,Blue,East,Kolkata,Online,132000,1,0,132000,132000,104400,27600
IP11480,30-05-2024,iPhone 14,256GB,Red,West,Ahmedabad,Store,79700,1,0.1,79700,71730,59500,12230
IP11481,03-06-2023,iPhone 15,128GB,Red,North,Chandigarh,Store,94000,2,0.2,188000,150400,141000,9400
IP11482,07-06-2025,iPhone 15 Pro,128GB,White,West,Ahmedabad,Online,146600,1,0.1,146600,131940,117200,14740
IP11483,20-03-2023,iPhone 13,128GB,Silver,South,Hyderabad,Store,69900,1,0.15,69900,59415,57500,1915
IP11484,10-02-2025,iPhone 15 Pro Max,128GB,White,East,Bhubaneswar,Store,169900,1,0.2,169900,135920,124200,11720
IP11485,08-09-2024,iPhone 15,1TB,Gold,West,Mumbai,Online,93200,2,0,186400,186400,139400,47000
IP11486,06-02-2025,iPhone 14,256GB,Gold,North,Lucknow,Store,83500,1,0.2,83500,66800,58500,8300
IP11487,29-04-2024,iPhone 15 Pro Max,512GB,Blue,South,Chennai,Store,144100,1,0.2,144100,115280,105400,9880
IP11488,14-10-2024,iPhone 13,256GB,White,North,Lucknow,Online,70100,1,0.1,70100,63090,58700,4390
IP11489,14-03-2023,iPhone 13,256GB,Blue,South,Chennai,Online,71400,1,0.05,71400,67830,57300,10530
IP11490,25-07-2024,iPhone 14,128GB,Black,West,Ahmedabad,Store,73100,2,0.1,146200,131580,120000,11580
IP11491,02-05-2025,iPhone 13,512GB,Silver,South,Chennai,Store,74000,1,0.1,74000,66600,56000,10600
IP11492,16-07-2023,iPhone 13,128GB,Blue,South,Hyderabad,Store,71500,1,0.05,71500,67925,51700,16225
IP11493,26-02-2025,iPhone 14 Pro,128GB,Gold,North,Lucknow,Store,119800,1,0.1,119800,107820,87100,20720
IP11494,26-10-2024,iPhone 15 Pro Max,256GB,Red,South,Chennai,Store,161900,1,0.05,161900,153805,128700,25105
IP11495,10-01-2024,iPhone 15 Pro,1TB,White,East,Kolkata,Store,135100,1,0.1,135100,121590,97600,23990
IP11496,09-08-2024,iPhone 14,1TB,Black,East,Kolkata,Store,79700,2,0.05,159400,151430,126800,24630
IP11497,26-12-2024,iPhone 14,256GB,Gold,East,Bhubaneswar,Online,76100,1,0.1,76100,68490,59200,9290
IP11498,14-11-2023,iPhone 13,512GB,White,South,Chennai,Online,71800,2,0,143600,143600,118200,25400
IP11499,15-01-2023,iPhone 14,128GB,Red,South,Chennai,Store,81300,1,0,81300,81300,66200,15100
IP11500,27-09-2023,iPhone 15 Pro Max,256GB,Silver,North,Lucknow,Online,145500,1,0.15,145500,123675,115900,7775
IP11501,25-06-2024,iPhone 15,128GB,Black,North,Lucknow,Online,85100,1,0.05,85100,80845,71100,9745
IP11502,20-08-2023,iPhone 14,128GB,Blue,South,Hyderabad,Online,82200,1,0,82200,82200,61400,20800
IP11503,14-05-2024,iPhone 13,512GB,Silver,North,Delhi,Online,67300,1,0.15,67300,57205,50200,7005
IP11504,07-01-2023,iPhone 15 Pro,1TB,White,West,Pune,Store,145700,1,0.05,145700,138415,108000,30415
IP11505,01-06-2024,iPhone 14,128GB,Gold,West,Ahmedabad,Online,80400,1,0,80400,80400,66600,13800
IP11506,06-05-2023,iPhone 13,128GB,Gold,West,Mumbai,Store,65000,1,0.05,65000,61750,52000,9750
IP11507,27-11-2023,iPhone 13,256GB,Black,South,Chennai,Store,67700,1,0.05,67700,64315,50500,13815
IP11508,11-10-2023,iPhone 14 Pro,512GB,White,East,Bhubaneswar,Online,130100,1,0.15,130100,110585,91200,19385
IP11509,24-08-2024,iPhone 14,128GB,White,North,Chandigarh,Store,71300,1,0,71300,71300,57000,14300
IP11510,10-08-2023,iPhone 15 Pro,512GB,Black,West,Mumbai,Online,148300,1,0.2,148300,118640,124800,-6160
IP11511,05-01-2025,iPhone 14,256GB,Red,West,Ahmedabad,Online,81700,1,0.15,81700,69445,58800,10645
IP11512,15-06-2025,iPhone 14,512GB,Gold,West,Pune,Online,79000,2,0.1,158000,142200,126600,15600
IP11513,08-12-2024,iPhone 15,512GB,Blue,North,Delhi,Online,89400,1,0.05,89400,84930,64800,20130
IP11514,07-09-2024,iPhone 14 Pro,256GB,Red,East,Bhubaneswar,Store,131500,1,0,131500,131500,101400,30100
IP11515,18-08-2023,iPhone 13,1TB,Silver,West,Mumbai,Online,61300,1,0.1,61300,55170,44500,10670
IP11516,22-04-2025,iPhone 14,256GB,Red,West,Pune,Store,80100,1,0.15,80100,68085,58300,9785
IP11517,28-04-2024,iPhone 15,1TB,Gold,West,Mumbai,Online,88700,1,0.15,88700,75395,70100,5295
IP11518,08-01-2025,iPhone 15,1TB,Gold,East,Bhubaneswar,Online,91900,2,0.15,183800,156230,151600,4630
IP11519,07-01-2024,iPhone 13,1TB,Gold,South,Hyderabad,Online,74000,1,0.05,74000,70300,61100,9200
IP11520,22-03-2024,iPhone 14 Pro,128GB,White,North,Chandigarh,Store,127600,1,0.05,127600,121220,96300,24920
IP11521,23-02-2025,iPhone 13,128GB,Blue,West,Mumbai,Store,64600,2,0.15,129200,109820,92600,17220
IP11522,19-02-2023,iPhone 14,1TB,White,South,Bengaluru,Online,74600,1,0.05,74600,70870,52700,18170
IP11523,04-08-2024,iPhone 13,256GB,Red,North,Lucknow,Store,65200,1,0.1,65200,58680,51800,6880
IP11524,14-02-2025,iPhone 13,128GB,Silver,North,Chandigarh,Online,70400,1,0,70400,70400,59200,11200
IP11525,27-12-2023,iPhone 14,512GB,White,North,Delhi,Online,72000,2,0,144000,144000,109200,34800
IP11526,13-09-2023,iPhone 15 Pro,1TB,White,South,Chennai,Online,120300,1,0.2,120300,96240,88200,8040
IP11527,29-06-2024,iPhone 15 Pro Max,512GB,Red,East,Bhubaneswar,Store,151100,2,0.15,302200,256870,235400,21470
IP11528,15-12-2023,iPhone 15 Pro Max,128GB,Blue,North,Delhi,Online,155600,1,0,155600,155600,119700,35900
IP11529,04-12-2024,iPhone 15 Pro,256GB,Gold,South,Bengaluru,Store,135200,1,0.15,135200,114920,95900,19020
IP11530,13-12-2023,iPhone 15 Pro Max,1TB,Gold,West,Ahmedabad,Store,147500,1,0.05,147500,140125,113200,26925
IP11531,23-08-2024,iPhone 15,256GB,Blue,North,Lucknow,Store,88900,1,0.05,88900,84455,68500,15955
IP11532,20-03-2024,iPhone 15 Pro Max,256GB,Red,North,Delhi,Store,163600,1,0.05,163600,155420,136500,18920
IP11533,02-11-2023,iPhone 15 Pro Max,128GB,Silver,East,Patna,Store,159500,1,0.15,159500,135575,114900,20675
IP11534,27-04-2025,iPhone 15,256GB,Black,West,Ahmedabad,Store,83800,1,0.05,83800,79610,70400,9210
IP11535,26-04-2024,iPhone 14 Pro,128GB,Black,North,Chandigarh,Store,128700,1,0,128700,128700,109300,19400
IP11536,21-11-2023,iPhone 14,512GB,White,North,Delhi,Online,73900,2,0.2,147800,118240,111200,7040
IP11537,08-09-2024,iPhone 13,512GB,White,South,Hyderabad,Online,68600,1,0.05,68600,65170,52300,12870
IP11538,27-11-2024,iPhone 14 Pro,128GB,Gold,North,Lucknow,Store,112600,1,0,112600,112600,94300,18300
IP11539,11-04-2025,iPhone 13,512GB,Black,West,Mumbai,Store,64200,1,0.1,64200,57780,46600,11180
IP11540,26-02-2024,iPhone 15,256GB,Blue,East,Bhubaneswar,Store,91000,1,0.05,91000,86450,73600,12850
IP11541,13-06-2025,iPhone 15 Pro Max,128GB,Blue,East,Bhubaneswar,Online,152900,2,0.2,305800,244640,228200,16440
IP11542,05-05-2023,iPhone 14,128GB,Gold,East,Patna,Online,75200,1,0.1,75200,67680,61000,6680
IP11543,10-06-2023,iPhone 14,256GB,Silver,East,Kolkata,Online,80800,1,0.05,80800,76760,65600,11160
IP11544,30-11-2024,iPhone 14,256GB,Silver,South,Hyderabad,Store,84900,2,0.15,169800,144330,124800,19530
IP11545,31-05-2025,iPhone 14,512GB,Blue,West,Ahmedabad,Store,72800,2,0,145600,145600,115600,30000
IP11546,15-03-2024,iPhone 15 Pro Max,1TB,White,South,Hyderabad,Online,164100,1,0.05,164100,155895,133100,22795
IP11547,20-06-2023,iPhone 15 Pro,1TB,Black,North,Delhi,Store,140300,1,0.2,140300,112240,116700,-4460
IP11548,19-10-2024,iPhone 13,1TB,Black,East,Patna,Online,73000,1,0.1,73000,65700,51400,14300
IP11549,15-05-2025,iPhone 14,128GB,Blue,West,Pune,Online,76900,1,0,76900,76900,63200,13700
IP11550,26-05-2023,iPhone 14,1TB,Blue,East,Patna,Store,84800,2,0.05,169600,161120,125800,35320
IP11551,20-05-2024,iPhone 13,1TB,Black,West,Pune,Store,68100,1,0.15,68100,57885,51700,6185
IP11552,31-05-2025,iPhone 15 Pro,256GB,Red,West,Ahmedabad,Store,122900,1,0.1,122900,110610,95900,14710
IP11553,04-06-2024,iPhone 13,1TB,Gold,East,Patna,Online,60100,2,0.2,120200,96160,101400,-5240
IP11554,26-11-2024,iPhone 15 Pro Max,128GB,Silver,South,Hyderabad,Online,164600,2,0.05,329200,312740,275000,37740
IP11555,15-02-2024,iPhone 13,512GB,Red,South,Hyderabad,Store,60000,1,0,60000,60000,50600,9400
IP11556,04-01-2024,iPhone 14,1TB,Red,North,Chandigarh,Store,73500,1,0.15,73500,62475,53500,8975
IP11557,10-04-2025,iPhone 15 Pro Max,1TB,Black,North,Delhi,Online,141800,2,0.15,283600,241060,216200,24860
IP11558,13-10-2023,iPhone 15,256GB,Red,West,Mumbai,Store,86600,1,0.1,86600,77940,72400,5540
IP11559,17-02-2024,iPhone 15 Pro,1TB,White,East,Kolkata,Store,142100,1,0.15,142100,120785,101700,19085
IP11560,26-06-2024,iPhone 13,256GB,Red,South,Hyderabad,Online,65100,1,0.1,65100,58590,48500,10090
IP11561,30-09-2023,iPhone 15 Pro,128GB,Gold,East,Kolkata,Store,129400,1,0.15,129400,109990,93800,16190
IP11562,20-04-2023,iPhone 15,256GB,Black,South,Bengaluru,Store,93700,1,0.1,93700,84330,74500,9830
IP11563,22-07-2024,iPhone 14 Pro,256GB,Black,South,Bengaluru,Store,111800,1,0.15,111800,95030,91000,4030
IP11564,15-06-2025,iPhone 13,512GB,Silver,East,Patna,Online,72300,1,0.1,72300,65070,51900,13170
IP11565,17-11-2023,iPhone 14,128GB,Black,East,Patna,Store,84300,1,0.05,84300,80085,68300,11785
IP11566,11-06-2024,iPhone 14,512GB,Red,East,Patna,Online,72500,1,0.15,72500,61625,56000,5625
IP11567,21-06-2024,iPhone 14 Pro,1TB,Black,South,Bengaluru,Online,122800,1,0.1,122800,110520,101400,9120
IP11568,04-12-2024,iPhone 15 Pro Max,512GB,Black,South,Chennai,Online,167300,1,0.15,167300,142205,137300,4905
IP11569,26-01-2024,iPhone 14 Pro,128GB,Silver,East,Patna,Online,115000,1,0.15,115000,97750,89200,8550
IP11570,11-06-2023,iPhone 14,1TB,Silver,North,Delhi,Online,75700,2,0.05,151400,143830,123200,20630
IP11571,16-01-2023,iPhone 15,256GB,Gold,East,Kolkata,Store,82400,1,0.05,82400,78280,66300,11980
IP11572,09-03-2024,iPhone 14,128GB,Blue,West,Mumbai,Store,74700,1,0.1,74700,67230,61600,5630
IP11573,30-05-2023,iPhone 15 Pro,128GB,Silver,East,Bhubaneswar,Store,142200,2,0.15,284400,241740,227400,14340
IP11574,20-01-2025,iPhone 15,512GB,Blue,East,Bhubaneswar,Store,88200,1,0,88200,88200,72200,16000
IP11575,20-06-2025,iPhone 14,1TB,Red,West,Mumbai,Online,76200,1,0.2,76200,60960,64200,-3240
IP11576,05-04-2024,iPhone 15,1TB,Blue,East,Bhubaneswar,Store,94300,2,0.2,188600,150880,159400,-8520
IP11577,07-04-2023,iPhone 13,128GB,Black,North,Lucknow,Online,60600,1,0.2,60600,48480,50200,-1720
IP11578,07-08-2023,iPhone 15,128GB,Red,North,Lucknow,Store,94200,1,0.2,94200,75360,73100,2260
IP11579,08-06-2025,iPhone 15 Pro,128GB,Silver,West,Pune,Online,123300,1,0.05,123300,117135,97800,19335
IP11580,20-12-2024,iPhone 15,1TB,Black,South,Chennai,Online,91600,1,0.1,91600,82440,74700,7740
IP11581,01-08-2024,iPhone 15,1TB,Silver,East,Kolkata,Store,82900,1,0.05,82900,78755,63600,15155
IP11582,11-11-2024,iPhone 15 Pro,512GB,Blue,West,Pune,Store,147500,1,0.05,147500,140125,121500,18625
IP11583,14-10-2023,iPhone 13,1TB,Black,North,Delhi,Online,72100,1,0.1,72100,64890,59300,5590
IP11584,26-07-2024,iPhone 15 Pro,512GB,Blue,South,Hyderabad,Store,129400,2,0.05,258800,245860,217200,28660
IP11585,10-01-2023,iPhone 15 Pro,1TB,White,East,Kolkata,Store,124500,1,0.05,124500,118275,100000,18275
IP11586,06-05-2023,iPhone 15 Pro Max,1TB,Silver,South,Chennai,Store,147300,1,0.2,147300,117840,107500,10340
IP11587,10-07-2023,iPhone 14,1TB,White,North,Lucknow,Online,79900,1,0.2,79900,63920,63600,320
IP11588,25-02-2023,iPhone 13,1TB,Silver,West,Ahmedabad,Online,68800,2,0.1,137600,123840,103800,20040
IP11589,28-10-2024,iPhone 14,128GB,Black,North,Chandigarh,Online,80700,2,0.2,161400,129120,124400,4720
IP11590,12-05-2024,iPhone 14,128GB,Gold,North,Lucknow,Store,77100,1,0,77100,77100,55200,21900
IP11591,18-07-2023,iPhone 15 Pro Max,256GB,Red,West,Mumbai,Online,152400,1,0.05,152400,144780,122300,22480
IP11592,28-02-2025,iPhone 14 Pro,256GB,Gold,South,Hyderabad,Store,111800,1,0.1,111800,100620,83600,17020
IP11593,15-03-2023,iPhone 15 Pro Max,128GB,Blue,North,Delhi,Online,161800,2,0.2,323600,258880,238200,20680
IP11594,15-06-2023,iPhone 13,128GB,Red,North,Delhi,Online,63000,2,0.1,126000,113400,91000,22400
IP11595,30-04-2023,iPhone 14 Pro,256GB,Black,North,Chandigarh,Store,123600,2,0.05,247200,234840,206800,28040
IP11596,10-05-2023,iPhone 15,128GB,Red,North,Chandigarh,Online,86000,2,0.15,172000,146200,123600,22600
IP11597,10-10-2024,iPhone 15 Pro Max,128GB,White,East,Patna,Store,150300,1,0.15,150300,127755,108900,18855
IP11598,03-01-2024,iPhone 14,256GB,Blue,North,Delhi,Online,78700,1,0,78700,78700,63800,14900
IP11599,22-10-2024,iPhone 14 Pro,512GB,Red,North,Delhi,Store,121100,1,0,121100,121100,94800,26300
IP11600,26-05-2025,iPhone 14,128GB,Gold,North,Lucknow,Online,83100,1,0.05,83100,78945,60200,18745
IP11601,11-04-2023,iPhone 14 Pro,128GB,White,North,Chandigarh,Online,125000,1,0.05,125000,118750,94500,24250
IP11602,08-03-2024,iPhone 13,256GB,Blue,West,Pune,Online,61700,2,0,123400,123400,104000,19400
IP11603,08-02-2024,iPhone 14 Pro,512GB,Red,East,Patna,Store,124600,1,0.05,124600,118370,103700,14670
IP11604,22-09-2023,iPhone 14 Pro,256GB,White,West,Pune,Online,117900,1,0.2,117900,94320,90800,3520
IP11605,04-09-2023,iPhone 15 Pro,512GB,White,South,Hyderabad,Store,142300,2,0.15,284600,241910,220000,21910
IP11606,03-06-2023,iPhone 15,1TB,Gold,West,Pune,Online,85100,2,0.2,170200,136160,135000,1160
IP11607,24-04-2024,iPhone 15,1TB,White,West,Pune,Online,87300,1,0.15,87300,74205,73100,1105
IP11608,25-02-2025,iPhone 14,128GB,Gold,West,Ahmedabad,Store,78500,1,0.1,78500,70650,60000,10650
IP11609,26-11-2024,iPhone 15 Pro,512GB,Red,North,Delhi,Online,130300,1,0.1,130300,117270,106800,10470
IP11610,27-10-2024,iPhone 15,256GB,Blue,South,Bengaluru,Online,85400,2,0.1,170800,153720,139800,13920
IP11611,21-09-2024,iPhone 14 Pro,256GB,Blue,North,Delhi,Store,125600,1,0,125600,125600,98200,27400
IP11612,12-02-2024,iPhone 15 Pro Max,512GB,White,East,Bhubaneswar,Store,165400,1,0.05,165400,157130,126800,30330
IP11613,20-06-2024,iPhone 15 Pro,128GB,Red,West,Ahmedabad,Online,132100,2,0.2,264200,211360,200200,11160
IP11614,19-07-2023,iPhone 14,128GB,Gold,West,Ahmedabad,Online,81200,2,0.2,162400,129920,128800,1120
IP11615,28-05-2023,iPhone 15 Pro Max,1TB,Silver,East,Patna,Store,145600,1,0.05,145600,138320,106700,31620
IP11616,27-10-2024,iPhone 14,128GB,Red,East,Kolkata,Store,73100,1,0.15,73100,62135,56500,5635
IP11617,01-05-2023,iPhone 13,128GB,Red,South,Hyderabad,Store,67200,1,0.2,67200,53760,48100,5660
IP11618,09-03-2023,iPhone 15,256GB,Gold,North,Chandigarh,Online,90700,1,0.2,90700,72560,71800,760
IP11619,11-09-2024,iPhone 13,1TB,Blue,South,Chennai,Online,67100,2,0.2,134200,107360,113400,-6040
IP11620,19-02-2025,iPhone 15 Pro,128GB,Blue,North,Delhi,Store,138500,1,0,138500,138500,106200,32300
IP11621,09-10-2023,iPhone 15,512GB,Blue,West,Pune,Store,87700,2,0,175400,175400,122800,52600
IP11622,31-07-2024,iPhone 15 Pro,512GB,Red,North,Chandigarh,Store,120700,1,0.15,120700,102595,88900,13695
IP11623,01-03-2025,iPhone 15,128GB,Blue,North,Delhi,Online,85800,2,0,171600,171600,134200,37400
IP11624,18-08-2024,iPhone 13,256GB,Black,West,Ahmedabad,Store,72900,1,0.05,72900,69255,57600,11655
IP11625,25-09-2023,iPhone 14,128GB,White,West,Ahmedabad,Online,80500,2,0,161000,161000,136200,24800
IP11626,22-02-2025,iPhone 14 Pro,128GB,Black,North,Chandigarh,Online,117700,2,0.1,235400,211860,187600,24260
IP11627,14-05-2023,iPhone 14 Pro,1TB,Blue,South,Bengaluru,Store,122400,2,0,244800,244800,175800,69000
IP11628,07-06-2024,iPhone 14,512GB,White,East,Bhubaneswar,Store,82600,1,0,82600,82600,65200,17400
IP11629,20-02-2023,iPhone 15 Pro,256GB,Gold,East,Bhubaneswar,Store,125800,2,0.1,251600,226440,208400,18040
IP11630,12-02-2025,iPhone 14 Pro,1TB,White,North,Chandigarh,Store,115200,1,0,115200,115200,82200,33000
IP11631,26-03-2025,iPhone 14 Pro,256GB,Silver,South,Hyderabad,Online,118900,1,0,118900,118900,86500,32400
IP11632,11-07-2023,iPhone 15,128GB,White,North,Lucknow,Online,92400,1,0.15,92400,78540,74500,4040
IP11633,20-10-2023,iPhone 15,256GB,Red,North,Chandigarh,Online,81800,1,0.2,81800,65440,59700,5740
IP11634,12-06-2024,iPhone 15 Pro,512GB,Blue,East,Bhubaneswar,Online,135500,2,0.2,271000,216800,202800,14000
IP11635,24-09-2023,iPhone 13,256GB,White,West,Pune,Store,70600,1,0.2,70600,56480,56500,-20
IP11636,30-06-2024,iPhone 15 Pro,256GB,Red,South,Bengaluru,Store,129200,1,0.15,129200,109820,104400,5420
IP11637,13-10-2024,iPhone 14,512GB,Gold,North,Delhi,Store,72900,1,0,72900,72900,53900,19000
IP11638,18-06-2023,iPhone 15 Pro Max,128GB,White,North,Chandigarh,Online,164600,1,0.1,164600,148140,118200,29940
IP11639,04-01-2025,iPhone 13,1TB,Silver,East,Patna,Store,68000,2,0,136000,136000,96400,39600
IP11640,01-02-2024,iPhone 15 Pro,128GB,Blue,East,Kolkata,Online,141200,1,0.15,141200,120020,111900,8120
IP11641,12-05-2023,iPhone 15 Pro,1TB,Gold,West,Mumbai,Store,137500,1,0.1,137500,123750,115300,8450
IP11642,22-03-2023,iPhone 14 Pro,128GB,Black,East,Bhubaneswar,Store,128000,1,0.05,128000,121600,93300,28300
IP11643,03-11-2023,iPhone 14 Pro,256GB,Red,South,Hyderabad,Store,122200,1,0.2,122200,97760,96600,1160
IP11644,20-04-2025,iPhone 15 Pro,1TB,Gold,East,Kolkata,Online,132200,1,0.05,132200,125590,99200,26390
IP11645,05-11-2023,iPhone 13,256GB,Black,North,Delhi,Store,70900,1,0.05,70900,67355,58200,9155
IP11646,08-01-2023,iPhone 13,128GB,Blue,South,Hyderabad,Store,71600,1,0.15,71600,60860,54800,6060
IP11647,09-06-2024,iPhone 15,128GB,White,West,Pune,Online,92800,1,0.05,92800,88160,68800,19360
